  0.00000000E+00  0.00000000E+00  1.00000000E-01  2.00000000E-01  3.00000000E-01  4.00000000E-01  5.00000000E-01  6.00000000E-01  7.00000000E-01  8.00000000E-01  9.00000000E-01  1.00000000E+00
  1.00000000E+01  1.63730000E-02  1.35730000E-02  1.02030000E-02  7.85460000E-03  6.26350000E-03  5.13040000E-03  4.29980000E-03  3.87090000E-03  3.19220000E-03  2.81280000E-03  2.45810000E-03
  1.08812330E+01  1.65345584E-02  1.35567751E-02  1.00776848E-02  7.70572323E-03  6.11392573E-03  4.98947079E-03  4.17224584E-03  3.76055940E-03  3.08717607E-03  2.71800073E-03  2.37381984E-03
  1.18401232E+01  1.66827319E-02  1.35269852E-02  9.94468136E-03  7.55093418E-03  5.96306448E-03  4.84923879E-03  4.04474707E-03  3.63504522E-03  2.98419190E-03  2.62531915E-03  2.29160022E-03
  1.28835140E+01  1.68021132E-02  1.34702536E-02  9.79528849E-03  7.38224112E-03  5.80648182E-03  4.70679779E-03  3.91396055E-03  3.47874646E-03  2.88191557E-03  2.53372388E-03  2.21063341E-03
  1.40188518E+01  1.68833966E-02  1.33794539E-02  9.62533921E-03  7.19949153E-03  5.64236836E-03  4.56085627E-03  3.78031110E-03  3.29570809E-03  2.77986996E-03  2.44286914E-03  2.13069732E-03
  1.52542393E+01  1.69290481E-02  1.32585361E-02  9.43813262E-03  7.01517293E-03  5.47294793E-03  4.41254003E-03  3.65003148E-03  3.11819296E-03  2.67883627E-03  2.35341920E-03  2.05243792E-03
  1.65984933E+01  1.69429259E-02  1.31125242E-02  9.23753770E-03  6.84111010E-03  5.30062982E-03  4.26311517E-03  3.52875257E-03  2.97386016E-03  2.57960996E-03  2.26603839E-03  1.97648290E-03
  1.80612073E+01  1.69268077E-02  1.29437590E-02  9.02566269E-03  6.67365731E-03  5.12686361E-03  4.11358957E-03  3.41439670E-03  2.86224988E-03  2.48264655E-03  2.18108030E-03  1.90310469E-03
  1.96528205E+01  1.68806112E-02  1.27523136E-02  8.80318560E-03  6.49717374E-03  4.95233954E-03  3.96475279E-03  3.29917335E-03  2.76343960E-03  2.38813744E-03  2.09865879E-03  1.83230563E-03
  2.13846920E+01  1.68044307E-02  1.25385235E-02  8.57089455E-03  6.29960876E-03  4.77771925E-03  3.81730320E-03  3.17727175E-03  2.66163990E-03  2.29624346E-03  2.01886418E-03  1.76408323E-03
  2.32691817E+01  1.66991010E-02  1.23040727E-02  8.33026735E-03  6.08611058E-03  4.60383346E-03  3.67179592E-03  3.05143025E-03  2.55647390E-03  2.20714125E-03  1.94180389E-03  1.69850852E-03
  2.53197388E+01  1.65658424E-02  1.20512020E-02  8.08301277E-03  5.86784051E-03  4.43152294E-03  3.52869594E-03  2.92719444E-03  2.45305086E-03  2.12099182E-03  1.86757557E-03  1.63566542E-03
  2.75509978E+01  1.64059604E-02  1.17820457E-02  7.83074693E-03  5.65271703E-03  4.26147380E-03  3.38843295E-03  2.80814312E-03  2.35463614E-03  2.03792640E-03  1.79625286E-03  1.57559565E-03
  2.99788828E+01  1.62207584E-02  1.14983993E-02  7.57494801E-03  5.44197494E-03  4.09410428E-03  3.25143930E-03  2.69390462E-03  2.26075382E-03  1.95805630E-03  1.72789046E-03  1.51826847E-03
  3.26207209E+01  1.60116145E-02  1.12020023E-02  7.31699875E-03  5.23562299E-03  3.92975599E-03  3.11809360E-03  2.58354258E-03  2.17040535E-03  1.88146441E-03  1.66252249E-03  1.46363554E-03
  3.54953666E+01  1.57799773E-02  1.08946872E-02  7.05815677E-03  5.03184820E-03  3.76885916E-03  2.98871209E-03  2.47674535E-03  2.08321518E-03  1.80819600E-03  1.60015950E-03  1.41165141E-03
  3.86233355E+01  1.55273469E-02  1.05783915E-02  6.79954224E-03  4.82665536E-03  3.61195776E-03  2.86355287E-03  2.37390859E-03  1.99951424E-03  1.73825978E-03  1.54078983E-03  1.36227644E-03
  4.20269514E+01  1.52552597E-02  1.02549933E-02  6.54219477E-03  4.61714301E-03  3.45951692E-03  2.74282256E-03  2.27538287E-03  1.91960123E-03  1.67164587E-03  1.48438655E-03  1.31546409E-03
  4.57305052E+01  1.49650743E-02  9.92622374E-03  6.28716480E-03  4.40795100E-03  3.31184710E-03  2.62671050E-03  2.18125635E-03  1.84353666E-03  1.60832877E-03  1.43088234E-03  1.27113853E-03
  4.97604283E+01  1.46580484E-02  9.59368895E-03  6.03546390E-03  4.20759042E-03  3.16914753E-03  2.51537677E-03  2.09145705E-03  1.77123671E-03  1.54827011E-03  1.38018581E-03  1.22920742E-03
  5.41454816E+01  1.43354812E-02  9.25893554E-03  5.78799569E-03  4.02169415E-03  3.03159921E-03  2.40892360E-03  2.00590807E-03  1.70260980E-03  1.49141124E-03  1.33220363E-03  1.18957488E-03
  5.89169603E+01  1.39986919E-02  8.92353047E-03  5.54557453E-03  3.84750830E-03  2.89949075E-03  2.30736661E-03  1.92456804E-03  1.63756629E-03  1.43763635E-03  1.28683463E-03  1.15211836E-03
  6.41089174E+01  1.36490264E-02  8.58896235E-03  5.30890975E-03  3.68039711E-03  2.77308594E-03  2.21067821E-03  1.84739340E-03  1.57601382E-03  1.38681605E-03  1.24397761E-03  1.11671346E-03
  6.97584070E+01  1.32878493E-02  8.25662010E-03  5.07859483E-03  3.51784206E-03  2.65251318E-03  2.11880703E-03  1.77430753E-03  1.51784146E-03  1.33881575E-03  1.20351126E-03  1.08323104E-03
